Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2023-03-21,0.3734,0.4929,0.3728,0.4696,1698380685.0,XRP,739147786.6806,1036761,6.354333333333333e-05,68.0,,313920338.84048194,327932.0,26497064.86479075,,1d,25.76325656132834,0.2292310374062645,0.04096625575893413,
2023-03-22,0.4696,0.475,0.4069,0.4213,1409641087.0,XRP,626614742.0198,847208,0.0001,62.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-10.285349233390118,-0.10853609952891582,0.025930768272942346,
2023-03-23,0.4213,0.4557,0.4116,0.4438,837629903.0,XRP,368094025.9115,493112,3.173666666666667e-05,57.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,5.340612390220745,0.05202884151352269,0.0329348773502677,
2023-03-24,0.4437,0.444,0.4141,0.4259,507977567.0,XRP,217558570.5452,282648,5.4753333333333337e-05,61.0,,377232885.4931189,292095.0,29533422.016249567,,1d,-4.033348355114907,-0.04116943356932565,0.02736271946208442,
2023-03-25,0.426,0.465,0.4223,0.4429,635312958.0,XRP,284432424.3263,428283,6.356666666666668e-05,64.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,3.991547311575494,0.03913943399998477,0.0326547129871747,
2023-03-26,0.4429,0.4632,0.4403,0.4479,364479792.0,XRP,164516868.433,251330,4.326e-05,64.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.1289230074508882,0.011225982284101847,0.034211181671024785,
2023-03-27,0.4479,0.4888,0.4425,0.479,1003256531.0,XRP,468907973.9647,566635,3.3900000000000004e-05,64.0,,344632512.6727259,296557.0,26143030.485642947,,1d,6.9435141772717035,0.06713060419766076,0.04389241688457227,
2023-03-28,0.4789,0.534,0.4666,0.5144,1126346466.0,XRP,561768921.786,675666,3.999666666666666e-05,59.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,7.390396659707732,0.07130057551249447,0.05491221516623084,
2023-03-29,0.5145,0.585,0.5145,0.5425,1291815558.0,XRP,710720110.8781,862122,6.188e-05,57.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,5.462674961119762,0.05318691249120509,0.0636595691694683,
2023-03-30,0.5425,0.558,0.5214,0.5319,827691286.0,XRP,444533562.2479,535861,5.5696666666666665e-05,60.0,,360932699.0829224,326347.0,28612052.69058096,,1d,-1.953917050691234,-0.019732583666342614,0.060359855559706146,
2023-03-31,0.5319,0.564,0.5257,0.5374,532875635.0,XRP,285494944.4927,362827,5.4516666666666666e-05,63.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.0340289528106617,0.010287194433118785,0.062071971111941224,
2023-04-01,0.5375,0.5375,0.4972,0.5095,516087832.0,XRP,265787844.0202,373082,2.903333333333333e-05,61.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-5.191663565314486,-0.053312843518611444,0.05338687585605776,
2023-04-02,0.5095,0.529,0.5015,0.518,391347744.0,XRP,202442762.8255,304023,4.2333333333333323e-07,63.0,,346961110.73132545,341622.0,27387521.07343141,,1d,1.6683022571148287,0.016545389596703656,0.056032872618602916,
2023-04-03,0.5179,0.525,0.481,0.4959,522070023.0,XRP,264930891.5245,375185,4.768333333333334e-05,63.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-4.266409266409266,-0.04360094876439487,0.049153281035985555,
2023-04-04,0.4958,0.5078,0.4871,0.5026,360227447.0,XRP,179555332.6901,233646,-2.432666666666667e-05,62.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.3510788465416423,0.013420331614403626,0.05123894907234468,
2023-04-05,0.5026,0.5271,0.4986,0.5055,411989031.0,XRP,210165518.3216,265503,4.9516666666666666e-05,62.0,,323675130.1453304,346885.0,25533999.31959065,,1d,0.5769996020692281,0.005753413351034185,0.05214170090897769,
2023-04-06,0.5056,0.5097,0.4913,0.5028,315900045.0,XRP,158484620.7896,226191,-1.5999999999999982e-06,63.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.5341246290801016,-0.005355561744433577,0.05130120781969867,
2023-04-07,0.5028,0.5156,0.4971,0.5126,318185786.0,XRP,161500221.0903,236639,1.4033333333333323e-06,64.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.9490851233094464,0.019303337213878176,0.05435188644004481,
2023-04-08,0.5127,0.513,0.5022,0.5048,136614694.0,XRP,69517878.4432,131248,4.552666666666667e-05,61.0,,349935510.5526316,318505.0,26655771.28270032,,1d,-1.5216543113538705,-0.015333502702967215,0.051923795293238706,
2023-04-09,0.5049,0.5093,0.4983,0.5054,116122379.0,XRP,58532234.578,99848,3.823333333333335e-06,61.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,0.11885895404120106,0.0011878837270904153,0.052110571535300694,
2023-04-10,0.5053,0.5199,0.5,0.5176,264898196.0,XRP,134434521.2121,154033,-2.7909999999999995e-05,62.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,2.413929560743955,0.023852548232596856,0.05590835512389489,
2023-04-11,0.5176,0.5283,0.511,0.5167,358821527.0,XRP,186152904.5242,200576,4.3983333333333336e-05,68.0,,366599106.2932332,385002.0,30278886.883851,,1d,-0.17387944358575602,-0.0017403078935516367,0.05562819076080191,
2023-04-12,0.5166,0.5179,0.4984,0.5049,339100343.0,XRP,171358646.2642,186682,9.851e-05,65.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-2.283723630733503,-0.023102045428268932,0.0519549246669157,
2023-04-13,0.5049,0.5156,0.5014,0.5125,273342378.0,XRP,139036177.3945,142779,-4.869666666666667e-05,61.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.5052485640720814,0.01494032114769311,0.05432075706636781,
2023-04-14,0.5124,0.5465,0.5111,0.5227,462335443.0,XRP,243064939.2771,307971,0.0001,68.0,,333271914.81203014,315959.0,27977114.940560613,,1d,1.9902439024390484,0.01970697470631315,0.057495953181422005,
2023-04-15,0.5227,0.5261,0.516,0.5192,152508925.0,XRP,79413896.0197,105834,0.0001,68.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.669600153051475,-0.006718520328996034,0.05640642510272693,
2023-04-16,0.5192,0.5244,0.5152,0.5209,157240759.0,XRP,81721324.831,100919,0.0001,68.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,0.3274268104776601,0.0032689193612656384,0.05693562445523597,
2023-04-17,0.5208,0.521,0.5066,0.5109,299749754.0,XRP,153553932.094,151791,0.0001,69.0,,368979619.9704619,316193.0,29788462.913373288,,1d,-1.9197542714532556,-0.019384208414393585,0.053822687087535806,
2023-04-18,0.511,0.5391,0.5092,0.5324,358112470.0,XRP,186085470.3304,179073,0.0001,58.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,4.208259933450775,0.0412212101842043,0.06051550242809114,
2023-04-19,0.5325,0.5375,0.471,0.4911,620153279.0,XRP,311042377.4707,378676,-9.04333333333333e-06,63.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-7.757325319308794,-0.0807473134757577,0.04765907109948947,
2023-04-20,0.4911,0.4993,0.465,0.4752,454997513.0,XRP,219794190.8847,238238,-2.5313333333333337e-05,52.0,,319313867.4340018,296683.0,24467944.962969966,,1d,-3.2376298106291945,-0.03291200499676369,0.04270950068484622,
2023-04-21,0.4752,0.4792,0.4403,0.4491,425209825.0,XRP,196405832.4614,230036,-3.4536666666666664e-05,50.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-5.492424242424243,-0.05649018795474282,0.034584734155148796,
2023-04-22,0.4491,0.4761,0.4455,0.4719,242021955.0,XRP,111879421.8415,150016,-0.00014333,53.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,5.076820307281227,0.049521518638649446,0.04168223135350516,
2023-04-23,0.472,0.472,0.4526,0.4647,222191297.0,XRP,103079830.5741,130715,1.2593333333333334e-05,56.0,,355961504.6329083,432760.0,25740162.14096608,,1d,-1.5257469802924306,-0.01537506264140915,0.03944091644876105,
2023-04-24,0.4648,0.4857,0.4469,0.4611,408426760.0,XRP,189723462.6629,227559,-2.976666666666666e-06,53.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.7746933505487386,-0.007777096878272744,0.038320258996388995,
2023-04-25,0.461,0.4723,0.4506,0.4695,377056298.0,XRP,173172942.7944,167797,-2.972666666666667e-05,53.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.8217306441119074,0.01805335943565774,0.04093512638525712,
2023-04-26,0.4696,0.4831,0.4329,0.4618,551155391.0,XRP,256463436.6499,280441,-6.096666666666663e-06,56.0,,314795888.4508713,436461.0,24384973.37872218,,1d,-1.6400425985090505,-0.0165364017279226,0.038538164612127994,
2023-04-27,0.4618,0.4699,0.4557,0.4667,345756985.0,XRP,159816336.8441,166405,-0.0001323366666666,59.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.0610653962754402,0.010554756035374905,0.04006350392230108,
