Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame
2025-09-01,2.7744,2.8381,2.6955,2.7576,828786341.6,XRP,2286834872.36941,2680806,6.994666666666667e-05,46.0,,,,,,1d
2025-09-02,2.7576,2.8631,2.7471,2.8605,623027274.1,XRP,1748101715.12717,2092040,9.059333333333334e-05,49.0,,1050922950.3099302,592659.0,61013436.12510861,,1d
2025-09-03,2.8605,2.8853,2.8091,2.843,440665336.8,XRP,1255687259.88082,1505863,8.468333333333334e-05,55.0,,,,,,1d
2025-09-04,2.8429,2.8601,2.7823,2.7933,410754450.6,XRP,1159833739.52444,1472647,3.0703333333333335e-05,51.0,,,,,,1d
2025-09-05,2.7933,2.8843,2.7765,2.8132,614262807.9,XRP,1741117657.37643,1934327,5.9650000000000007e-05,48.0,,957592801.7399701,416432.0,54223984.82193413,,1d
2025-09-06,2.8131,2.8275,2.791,2.8083,183602125.1,XRP,515591782.02213,825235,4.759333333333334e-05,48.0,,,,,,1d
2025-09-07,2.8084,2.9278,2.8078,2.876,476395226.1,XRP,1366928719.5625,1384373,7.499666666666667e-05,44.0,,,,,27.0,1d
2025-09-08,2.876,2.9951,2.861,2.9687,554540308.3,XRP,1631264069.52892,1921756,8.729e-05,51.0,,1082012601.5468137,567934.0,59163170.858251974,,1d
2025-09-09,2.9687,3.0363,2.9327,2.9456,586795354.4,XRP,1749148362.65693,1856654,0.0001,48.0,,,,,,1d
2025-09-10,2.9457,3.0235,2.934,2.9822,413441884.5,XRP,1233140288.70612,1412298,8.164000000000001e-05,49.0,,,,,,1d
2025-09-11,2.9822,3.0484,2.9421,3.0388,493826180.7,XRP,1483633002.09464,1593797,9.555666666666666e-05,54.0,,1014386813.9501374,598468.0,55434703.508697584,,1d
2025-09-12,3.0388,3.1372,3.0161,3.1046,594655865.2,XRP,1821289408.1928,1782925,8.084333333333335e-05,57.0,,,,,,1d
2025-09-13,3.1046,3.1855,3.0882,3.1181,523097156.3,XRP,1639073081.38096,1783120,0.0001,52.0,,,,,,1d
2025-09-14,3.118,3.1259,3.0082,3.0266,470617093.4,XRP,1441574356.56285,1637828,8.960000000000001e-05,55.0,,1034674550.2291405,534198.0,58590040.977576114,30.0,1d
2025-09-15,3.0265,3.0655,2.9518,2.9957,599303766.0,XRP,1802366676.27762,2113677,2.384666666666667e-05,53.0,,,,,,1d
2025-09-16,2.9957,3.0577,2.9623,3.0364,409240347.5,XRP,1235438192.9818,1487862,5.657333333333333e-05,52.0,,,,,,1d
