Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame
2025-04-22,136.44,150.29,134.4,148.71,29965103.05,SOL,4278616766.70922,3447197,-6.008333333333333e-05,47.0,,,,,,1d
2025-04-23,148.72,154.14,147.0,151.05,27343533.75,SOL,4122695404.33949,3368497,4.1926666666666666e-05,72.0,,698365670.5539016,418203.0,34345867.712945186,,1d
2025-04-24,151.05,152.96,145.06,152.48,22251059.18,SOL,3320960499.67712,2608460,8.387666666666668e-05,63.0,,,,,,1d
2025-04-25,152.48,157.24,149.75,150.76,24478171.33,SOL,3745310743.08896,2948868,7.078333333333334e-05,60.0,,,,,,1d
2025-04-26,150.75,153.15,147.66,149.14,12075945.42,SOL,1809760403.48766,1765368,-3.592666666666667e-05,65.0,,814759948.9795519,321357.0,39716472.20651905,,1d
2025-04-27,149.15,150.37,145.39,147.91,12993152.23,SOL,1924888735.44431,1886185,2.7666666666666573e-07,61.0,,,,,77.0,1d
2025-04-28,147.9,153.35,144.53,147.76,23903006.42,SOL,3553633481.98802,3029358,-2.3746666666666667e-05,54.0,,,,,,1d
2025-04-29,147.76,150.37,144.79,146.18,16872983.15,SOL,2493274398.61925,2183379,-6.059666666666667e-05,60.0,,894398139.4813126,467725.0,43904118.875818565,,1d
2025-04-30,146.19,148.64,140.25,147.47,21901577.94,SOL,3168870418.8284,2492111,-9.055e-05,56.0,,,,,,1d
2025-05-01,147.47,153.88,147.47,150.73,18745811.77,SOL,2826928278.59595,1976960,4.646333333333333e-05,53.0,,,,,,1d
2025-05-02,150.73,151.86,147.2,147.93,15209536.57,SOL,2278372150.08599,1795783,-2.8783333333333336e-05,67.0,,974036329.9830736,379268.0,49317846.31045347,,1d
2025-05-03,147.93,149.0,145.74,146.62,10168422.72,SOL,1500516467.36834,1308350,-8.767333333333333e-05,65.0,,,,,,1d
2025-05-04,146.62,147.79,143.55,143.87,12173978.16,SOL,1776616934.63546,1563743,-5.5643333333333336e-05,64.0,,,,,82.0,1d
2025-05-05,143.86,147.67,142.42,146.66,16486753.69,SOL,2394014590.97133,1999985,-4.8123333333333334e-05,52.0,,1036227714.9300332,402262.0,52286092.94880676,,1d
2025-05-06,146.66,147.17,141.3,146.83,17113484.1,SOL,2466744460.41621,2065988,-1.916666666666668e-06,59.0,,,,,,1d
2025-05-07,146.83,149.47,144.59,147.27,18771685.63,SOL,2755692325.06035,2013445,6.324e-05,67.0,,,,,,1d
2025-05-08,147.27,164.61,147.01,164.42,31298406.83,SOL,4897171225.89095,3189064,5.976333333333333e-05,65.0,,941486895.2792871,373813.0,50308941.74009139,,1d
2025-05-09,164.41,176.16,161.02,172.74,34425684.55,SOL,5808984740.24358,4151302,0.0001,73.0,,,,,,1d
2025-05-10,172.74,178.93,168.68,177.86,19265992.83,SOL,3323468710.19535,2534320,0.0001,70.0,,,,,,1d
2025-05-11,177.85,180.29,169.13,173.11,22311448.47,SOL,3887153266.72291,3052036,8.372333333333333e-05,70.0,,882273882.9975705,281756.0,49492536.75833079,85.0,1d
2025-05-12,173.1,181.44,168.27,174.14,33710598.96,SOL,5913623058.20352,4313040,6.819e-05,70.0,,,,,,1d
2025-05-13,174.15,184.8,166.12,183.7,26894880.87,SOL,4712088652.64072,3361404,7.627666666666667e-05,70.0,,,,,,1d
2025-05-14,183.7,184.87,173.15,176.51,22610580.37,SOL,4053510095.44609,3043544,7.431666666666667e-05,73.0,,852667376.8567126,326818.0,48033095.5708874,,1d
2025-05-15,176.51,178.23,166.55,169.06,25491932.66,SOL,4368660559.39631,3330630,6.6033333333333325e-06,70.0,,,,,,1d
2025-05-16,169.06,174.16,166.22,167.33,18061064.71,SOL,3092433892.32058,2571960,2.0719999999999995e-05,71.0,,,,,,1d
2025-05-17,167.33,169.95,163.91,165.87,16744002.36,SOL,2791983025.60287,2413073,-7.36666666666667e-07,74.0,,853317480.0820746,291797.0,46842170.668077596,,1d
2025-05-18,165.87,176.73,164.5,173.24,22124057.51,SOL,3770916490.04323,2835392,4.9766666666666666e-05,74.0,,,,,76.0,1d
2025-05-19,173.25,173.87,159.28,166.76,27244529.53,SOL,4478284844.15633,3303113,-8.483333333333334e-05,74.0,,,,,,1d
2025-05-20,166.76,173.06,164.4,168.51,21947126.47,SOL,3679410821.40984,2921818,4.994e-05,71.0,,895055809.829457,569769.0,50269349.19490288,,1d
2025-05-21,168.51,175.92,165.34,173.5,33065481.41,SOL,5615034929.28996,3743875,8.792666666666668e-05,70.0,,,,,,1d
2025-05-22,173.5,180.82,172.4,179.6,23205120.54,SOL,4117482141.10314,3005848,9.202333333333333e-05,72.0,,,,,,1d
2025-05-23,179.61,187.67,173.18,173.92,37351156.03,SOL,6744159081.14538,4506115,0.0001,78.0,,937389530.5646338,444625.0,54588322.40563351,,1d
2025-05-24,173.92,178.22,172.52,175.81,14265329.48,SOL,2504363818.62593,2136880,3.0663333333333335e-05,66.0,,,,,,1d
2025-05-25,175.82,176.82,169.05,175.65,18127420.56,SOL,3118928034.6902,2370149,-3.7333333333333337e-06,74.0,,,,,80.0,1d
2025-05-26,175.64,178.96,173.37,174.8,14813072.89,SOL,2613947065.55367,2119598,3.1536666666666666e-05,73.0,,925294181.7831548,358290.0,52915104.91574241,,1d
2025-05-27,174.8,179.37,171.06,176.64,18734251.84,SOL,3297438061.85087,2545748,-5.953333333333332e-06,74.0,,,,,,1d
2025-05-28,176.64,177.38,168.8,172.11,16915674.2,SOL,2915393055.97604,2289209,-2.2176666666666667e-05,71.0,,,,,,1d
2025-05-29,172.12,175.28,165.87,166.62,18527620.84,SOL,3162342956.99955,2307525,-1.2283333333333333e-05,74.0,,961580228.1275918,382859.0,53953669.204095624,,1d
2025-05-30,166.61,167.41,155.01,156.12,25265495.15,SOL,4077467012.71926,2964917,-1.1046666666666665e-05,60.0,,,,,,1d
