Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2023-02-02,1641.67,1714.68,1626.85,1643.12,629188.8874,ETH,1052104526.872657,939545,0.0001,60.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,0.08771502363431605,0.0008767657648843299,0.12191985637698838,
2023-02-03,1643.12,1676.0,1625.93,1663.52,464815.032,ETH,766949169.4304221,714675,0.0001,60.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.2415404839573485,0.012338965732266772,0.12753701404014067,
2023-02-04,1663.52,1695.29,1645.43,1666.38,308227.1295,ETH,514857995.985798,559308,0.0001,58.0,,266035850.5944133,304495.0,20355870.13465612,,1d,0.17192459363277734,0.0017177697247712745,0.12832451751644539,
2023-02-05,1666.39,1673.81,1609.3,1629.02,413579.6748,ETH,680127291.926744,680427,0.0001,58.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-2.2419856215269096,-0.02267500195691283,0.11803740916863316,
2023-02-06,1629.01,1658.56,1605.01,1614.29,384119.4197,ETH,626831152.687586,636588,0.0001,56.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.9042246258486708,-0.009083375488667503,0.11398149091479821,
2023-02-07,1614.28,1678.37,1613.14,1671.03,451922.4,ETH,743635216.728552,746572,0.0001,54.0,,277772726.3559315,300429.0,21204357.623230755,,1d,3.5148579251559564,0.03454497124674816,0.12960489904260508,
2023-02-08,1671.03,1697.91,1630.47,1650.43,417966.2539,ETH,695793337.577435,671033,0.0001,58.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-1.2327726013297124,-0.012404342752227635,0.12393267120628466,
2023-02-09,1650.42,1656.17,1524.4,1545.35,658011.6964,ETH,1054014372.583392,973879,0.0001,55.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-6.366825615142735,-0.0657854381103781,0.09499880222373361,
2023-02-10,1545.35,1555.01,1490.0,1513.06,484654.2199,ETH,743164643.511499,682215,8.942666666666668e-05,48.0,,287553456.1571967,300092.0,20573391.75123331,,1d,-2.089494289319571,-0.021116331578965423,0.08610772276573425,
2023-02-11,1513.05,1543.0,1505.0,1538.51,289691.5708,ETH,440657107.728338,440506,2.441333333333333e-05,49.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.6820218629796546,0.01668032526444855,0.09311540230138257,
